id,station_id,name,latitude,longitude,air_temp,rainfall,rel_hum,wind_speed,wind_dir,timestamp
S104,S104,Woodlands Avenue 9,1.44387,103.78538,31.8,0,53.9,4.6,330,2021-10-11T12:00:00
S100,S100,Woodlands Road,1.4172,103.74855,32.1,0,52.9,4.8,238,2021-10-11T12:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,32.8,0,44.9,6.6,233,2021-10-11T15:00:00
S50,S50,Clementi Road,1.3337,103.7768,32.6,0,51.4,4,195,2021-10-11T15:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,30.5,0,73.2,8.5,212,2021-10-11T15:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,33.7,0,45.6,5.1,283,2021-10-11T15:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,33.2,0,56.6,5.8,178,2021-10-11T15:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,32.2,0,53,7,245,2021-10-11T15:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,32.1,0,61.5,2.9,226,2021-10-11T15:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,31.9,0,58.1,5.4,343,2021-10-11T15:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,31.5,0,56.9,6.3,216,2021-10-11T15:00:00
S116,S116,West Coast Highway,1.281,103.754,30.5,0,71.9,8.5,237,2021-10-11T15:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,32.4,0,47.7,7.4,326,2021-10-11T15:00:00
S100,S100,Woodlands Road,1.4172,103.74855,32.8,0,48.7,5.9,280,2021-10-11T15:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,32.6,0,49.4,4.4,254,2021-10-11T18:00:00
S50,S50,Clementi Road,1.3337,103.7768,31.7,0,54.2,3.7,199,2021-10-11T18:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,31.6,0,65.3,6,245,2021-10-11T18:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,32.9,0,49.1,6.5,277,2021-10-11T18:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,32.8,0,53.8,4.2,174,2021-10-11T18:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,32.2,0,55.6,4.8,229,2021-10-11T18:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,32.2,0,59.2,1.4,225,2021-10-11T18:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,32.3,0,59.3,3.7,44,2021-10-11T18:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,31.8,0,56.1,3.8,207,2021-10-11T18:00:00
S116,S116,West Coast Highway,1.281,103.754,31.3,0,66,4.8,200,2021-10-11T18:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,31.5,0,56.3,3.9,326,2021-10-11T18:00:00
S100,S100,Woodlands Road,1.4172,103.74855,32.3,0,55.4,3.9,273,2021-10-11T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29.8,0,67.5,4,149,2021-10-11T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,29.1,0,70,3.6,135,2021-10-11T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,30.3,0,71.1,10.3,165,2021-10-11T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,30,0,68.5,5.1,277,2021-10-11T21:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,30,0,68.6,4.8,153,2021-10-11T21:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,29.4,0,74.8,3.8,149,2021-10-11T21:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,28,0,79.9,2.2,196,2021-10-11T21:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30.1,0,71,3.8,70,2021-10-11T21:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,29.3,0,70.9,3,211,2021-10-11T21:00:00
S116,S116,West Coast Highway,1.281,103.754,29.7,0,80.4,6.1,148,2021-10-11T21:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,29.5,0,73.6,4.9,61,2021-10-11T21:00:00
S100,S100,Woodlands Road,1.4172,103.74855,30.1,0,70.2,2.7,172,2021-10-11T21:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29.8,0,67,2.8,182,2021-10-12T00:00:00
S50,S50,Clementi Road,1.3337,103.7768,29,0,73.1,4.6,155,2021-10-12T00:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,30,0,75.6,7.2,141,2021-10-12T00:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29.8,0,73.1,4.9,280,2021-10-12T00:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,29.5,0,80.5,3.8,164,2021-10-12T00:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,29.3,0,73.2,5.8,145,2021-10-12T00:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.2,0,85.1,2.1,194,2021-10-12T00:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.6,0,75.2,2.9,89,2021-10-12T00:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,29,0,74.1,4.8,191,2021-10-12T00:00:00
S116,S116,West Coast Highway,1.281,103.754,29.7,0,83.9,5.4,144,2021-10-12T00:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.9,0,72.1,4.7,70,2021-10-12T00:00:00
S100,S100,Woodlands Road,1.4172,103.74855,29.7,0,69.4,2.1,173,2021-10-12T00:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29,0,74.7,1.3,132,2021-10-12T03:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.3,0,80.9,3.3,140,2021-10-12T03:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.8,0,79.1,4.9,150,2021-10-12T03:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29.2,0,80.9,5,307,2021-10-12T03:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.7,0,82.1,3.8,147,2021-10-12T03:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.3,0,95.4,1.3,170,2021-10-12T03:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.1,0,80.5,2.2,128,2021-10-12T03:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.3,0,79,1.4,190,2021-10-12T03:00:00
S116,S116,West Coast Highway,1.281,103.754,29.3,0,90.7,5.6,154,2021-10-12T03:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.5,0,78,5.9,50,2021-10-12T03:00:00
S100,S100,Woodlands Road,1.4172,103.74855,28.2,0,81.5,1.2,14,2021-10-12T03:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.6,0,78.6,1.5,133,2021-10-12T06:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.1,0,83.8,2.5,145,2021-10-12T06:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.4,0,83.5,4.7,145,2021-10-12T06:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.8,0,86,5.1,308,2021-10-12T06:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.5,0,80.9,2.3,173,2021-10-12T06:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.2,0,96,0.4,352,2021-10-12T06:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.8,0,84.3,2.4,151,2021-10-12T06:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28,0,85.2,1.9,208,2021-10-12T06:00:00
S116,S116,West Coast Highway,1.281,103.754,29.2,0,90.5,5.3,149,2021-10-12T06:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.2,0,82.7,6.3,49,2021-10-12T06:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.3,0,86.6,1.2,32,2021-10-12T06:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,30.1,0,71.7,3.6,158,2021-10-12T09:00:00
S50,S50,Clementi Road,1.3337,103.7768,29.3,0,78.8,2.7,130,2021-10-12T09:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.6,0,83.9,4.8,140,2021-10-12T09:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29.9,0,78.1,4.7,291,2021-10-12T09:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,30.2,0,79.9,3,130,2021-10-12T09:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,29.7,0,74.5,4.6,180,2021-10-12T09:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,30.1,0,81,1.7,188,2021-10-12T09:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30.1,0,76.9,4,75,2021-10-12T09:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,29.7,0,75.9,5.3,168,2021-10-12T09:00:00
S116,S116,West Coast Highway,1.281,103.754,29.5,0,88.9,6.4,158,2021-10-12T09:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,29.9,0,76.7,5.9,52,2021-10-12T09:00:00
S100,S100,Woodlands Road,1.4172,103.74855,30.1,0,75.9,2,198,2021-10-12T09:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,31.4,0,64.7,5.2,138,2021-10-12T12:00:00
S50,S50,Clementi Road,1.3337,103.7768,31.3,0,68.5,5.1,161,2021-10-12T12:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,30.7,0,76.3,6.9,138,2021-10-12T12:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,31.7,0,68.9,5,276,2021-10-12T12:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,32.2,0,67.1,5,152,2021-10-12T12:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,32.2,0,63.2,6.2,180,2021-10-12T12:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,32.9,0,67.8,3.7,187,2021-10-12T12:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,31.7,0,70.6,4.1,104,2021-10-12T12:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,32,0,66.4,9,178,2021-10-12T12:00:00
S116,S116,West Coast Highway,1.281,103.754,31.2,0,79.6,6.1,165,2021-10-12T12:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,32.2,0,62.5,5.3,73,2021-10-12T12:00:00
S100,S100,Woodlands Road,1.4172,103.74855,33.3,0,56.1,5.2,174,2021-10-12T12:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,33.9,0,49.8,4.8,242,2021-10-12T15:00:00
S50,S50,Clementi Road,1.3337,103.7768,31.5,0,65.4,4.5,228,2021-10-12T15:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,31.8,0,70.3,10.2,194,2021-10-12T15:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,32.6,0,60.6,4.8,277,2021-10-12T15:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,34.2,0,57.4,6.7,160,2021-10-12T15:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,30.2,0,73.4,6.4,214,2021-10-12T15:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,32.5,0,65.1,3,193,2021-10-12T15:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30.9,0,75.3,2.6,55,2021-10-12T15:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,32.6,0,63.8,6.8,203,2021-10-12T15:00:00
S116,S116,West Coast Highway,1.281,103.754,31.4,0,81.4,6.8,222,2021-10-12T15:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,31.1,0,64.7,4.1,39,2021-10-12T15:00:00
S100,S100,Woodlands Road,1.4172,103.74855,32.2,0,63.4,2.4,211,2021-10-12T15:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,31,0,67.6,3.3,282,2021-10-12T18:00:00
S50,S50,Clementi Road,1.3337,103.7768,30.7,0,69.7,0.8,250,2021-10-12T18:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,30.9,0,75.2,10.1,169,2021-10-12T18:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,31.3,0,65.3,4.8,288,2021-10-12T18:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,31.3,0,66.6,5.1,169,2021-10-12T18:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,29.2,0,80.8,2.2,307,2021-10-12T18:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,28.1,0,95.7,2.5,332,2021-10-12T18:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,31,0,70.5,2.8,40,2021-10-12T18:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,30.7,0,69.6,4,210,2021-10-12T18:00:00
S116,S116,West Coast Highway,1.281,103.754,30.6,0,79.9,6,199,2021-10-12T18:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,30,0,68.9,4.6,62,2021-10-12T18:00:00
S100,S100,Woodlands Road,1.4172,103.74855,30.4,0,78,2.9,290,2021-10-12T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,30.3,0,65.9,2.8,109,2021-10-12T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,29.6,0,70.8,1.1,138,2021-10-12T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.5,0,84.3,3.5,8,2021-10-12T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,30.2,0,72.1,5.2,324,2021-10-12T21:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,29.9,0,87.3,0.9,107,2021-10-12T21:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,29.7,0,73.8,2.5,142,2021-10-12T21:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.2,0,97.4,1.4,78,2021-10-12T21:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30.1,0,76.3,3.4,81,2021-10-12T21:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.9,0,81.6,4.1,75,2021-10-12T21:00:00
S116,S116,West Coast Highway,1.281,103.754,30.3,0,84.4,2.7,97,2021-10-12T21:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,29.8,0,72.4,6.1,46,2021-10-12T21:00:00
S100,S100,Woodlands Road,1.4172,103.74855,29.4,0,78.3,0.9,58,2021-10-12T21:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29.4,0,77.6,2.3,85,2021-10-13T00:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.9,0,77.3,2.7,149,2021-10-13T00:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29.5,0,79.8,5.2,321,2021-10-13T00:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,29.3,0,75.2,2.7,142,2021-10-13T00:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.5,0,99.2,0.9,104,2021-10-13T00:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.4,0,82.2,2.1,141,2021-10-13T00:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.1,0,86.7,0.7,39,2021-10-13T00:00:00
S116,S116,West Coast Highway,1.281,103.754,29.8,0,88.7,4.1,156,2021-10-13T00:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.7,0,83.2,8.60001,37,2021-10-13T00:00:00
S100,S100,Woodlands Road,1.4172,103.74855,28.6,0,82.1,0.7,95,2021-10-13T00:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.5,0,81.1,4.1,100,2021-10-13T03:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.1,0,86.2,1.8,50,2021-10-13T03:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.2,0,91.1,2.3,340,2021-10-13T03:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.7,0,83.4,6.3,32,2021-10-13T03:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.3,0,85.4,3.3,106,2021-10-13T03:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.8,0,99,0.6,104,2021-10-13T03:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.1,0,81.9,2.5,81,2021-10-13T03:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,27.8,0,87.9,0.8,48,2021-10-13T03:00:00
S116,S116,West Coast Highway,1.281,103.754,29.2,0,91.8,3.9,91,2021-10-13T03:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.3,0,85.4,8.89999,59,2021-10-13T03:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.7,0,89.8,0.6,131,2021-10-13T03:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.5,0,79.1,2.8,121,2021-10-13T06:00:00
S50,S50,Clementi Road,1.3337,103.7768,27.9,0,84,2.8,134,2021-10-13T06:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.5,0,82.1,6.4,113,2021-10-13T06:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.6,0,82.4,5,317,2021-10-13T06:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.2,0,82.6,4.1,145,2021-10-13T06:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.7,0,99.2,0.7,168,2021-10-13T06:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.3,0,83.2,2.1,119,2021-10-13T06:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.1,0,83.1,3.8,157,2021-10-13T06:00:00
S116,S116,West Coast Highway,1.281,103.754,29,0,89.5,5.3,130,2021-10-13T06:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.1,0,86.2,6.4,51,2021-10-13T06:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.3,0,91.3,0.9,46,2021-10-13T06:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,30.5,0,68.7,3,168,2021-10-13T09:00:00
S50,S50,Clementi Road,1.3337,103.7768,29.7,0,74,3.1,154,2021-10-13T09:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.7,0,82.4,5.5,149,2021-10-13T09:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29.9,0,75.6,4.6,285,2021-10-13T09:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,30.2,0,77.2,4.1,138,2021-10-13T09:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,29.7,0,73,5.6,136,2021-10-13T09:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,29.6,0,84.5,1.8,177,2021-10-13T09:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.8,0,75.9,4.4,66,2021-10-13T09:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,30.2,0,77.3,6.2,165,2021-10-13T09:00:00
S116,S116,West Coast Highway,1.281,103.754,29.4,0,87.5,5.7,142,2021-10-13T09:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,29.9,0,75.2,5.7,55,2021-10-13T09:00:00
S100,S100,Woodlands Road,1.4172,103.74855,30.6,0,71.5,2,193,2021-10-13T09:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29.4,0,70.8,1.9,272,2021-10-13T12:00:00
S50,S50,Clementi Road,1.3337,103.7768,30,0,72.8,2.6,243,2021-10-13T12:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,30.8,0,77.7,3.8,187,2021-10-13T12:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.6,0,85.3,4.3,312,2021-10-13T12:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,33.4,0,64.2,4.8,218,2021-10-13T12:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,31,0,62.6,5.6,250,2021-10-13T12:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.6,1,92.8,6.7,300,2021-10-13T12:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30.3,0,73.8,3.3,349,2021-10-13T12:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,30.6,0,65.9,4.2,288,2021-10-13T12:00:00
S116,S116,West Coast Highway,1.281,103.754,30.4,0,79.9,7.2,224,2021-10-13T12:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,29.4,0,69.5,3.6,344,2021-10-13T12:00:00
S100,S100,Woodlands Road,1.4172,103.74855,31.3,0,66.2,2.2,263,2021-10-13T12:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,32.9,0,53.8,4.4,261,2021-10-13T15:00:00
S50,S50,Clementi Road,1.3337,103.7768,31.9,0,60.3,5.1,208,2021-10-13T15:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,30.4,0,75.5,10.8,197,2021-10-13T15:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,33.1,0,55.6,5.6,286,2021-10-13T15:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,33.3,0,57.3,5.4,184,2021-10-13T15:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,31.2,0,55.1,9.10001,278,2021-10-13T15:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,31.2,0,74.7,2.9,72,2021-10-13T15:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,31.7,0,59.8,6,326,2021-10-13T15:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,32,0,64.3,4.8,211,2021-10-13T15:00:00
S116,S116,West Coast Highway,1.281,103.754,30.7,0,78.9,4,208,2021-10-13T15:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,31,0,63.9,5.6,331,2021-10-13T15:00:00
S100,S100,Woodlands Road,1.4172,103.74855,33.1,0,55.6,3.9,237,2021-10-13T15:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,31.3,0,60.9,3.2,254,2021-10-13T18:00:00
S50,S50,Clementi Road,1.3337,103.7768,29.5,0,71.7,5.2,163,2021-10-13T18:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,30.1,0,80.7,8.7,187,2021-10-13T18:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,30.4,0,70.7,5.2,264,2021-10-13T18:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,30.7,0,74.4,4.2,185,2021-10-13T18:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,30.8,0,69.1,3.8,187,2021-10-13T18:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,29.3,0,77.3,2.6,203,2021-10-13T18:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30.6,0,71.8,4.1,79,2021-10-13T18:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,29.7,0,74.6,4.5,210,2021-10-13T18:00:00
S116,S116,West Coast Highway,1.281,103.754,29.6,0,84.6,8,201,2021-10-13T18:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,30.9,0,64.1,5,60,2021-10-13T18:00:00
S100,S100,Woodlands Road,1.4172,103.74855,31.6,0,65.1,3,204,2021-10-13T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29.3,0,71.6,5.5,178,2021-10-13T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.5,0,77.7,5.8,151,2021-10-13T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.5,0,83.6,8.89999,157,2021-10-13T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29.1,0,78.5,5.2,251,2021-10-13T21:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,29.4,0,85,4.9,163,2021-10-13T21:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,29,0,76,3.8,164,2021-10-13T21:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.5,0,89.3,2.1,196,2021-10-13T21:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.2,0,77.4,2.9,130,2021-10-13T21:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.6,0,81.9,4.2,211,2021-10-13T21:00:00
S116,S116,West Coast Highway,1.281,103.754,29.1,0,87.8,6.4,160,2021-10-13T21:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.7,0,77.7,5.1,64,2021-10-13T21:00:00
S100,S100,Woodlands Road,1.4172,103.74855,29.4,0,74,3.6,180,2021-10-13T21:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29.3,0,71.1,3.6,199,2021-10-14T00:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.5,0,77.4,4.5,174,2021-10-14T00:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.9,0,78.1,9,182,2021-10-14T00:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29.1,0,76.3,4.8,298,2021-10-14T00:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,29,0,82.6,3.4,177,2021-10-14T00:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.7,0,78.8,4.7,175,2021-10-14T00:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.1,0,90.3,2.4,193,2021-10-14T00:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.1,0,79.4,3,140,2021-10-14T00:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.4,0,80.3,3.3,215,2021-10-14T00:00:00
S116,S116,West Coast Highway,1.281,103.754,29.3,0,86,5.3,187,2021-10-14T00:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.1,0,80.1,4.8,64,2021-10-14T00:00:00
S100,S100,Woodlands Road,1.4172,103.74855,29.1,0,75.7,3.4,182,2021-10-14T00:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.9,0,73.2,2.2,201,2021-10-14T03:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.1,0,82.5,2.9,197,2021-10-14T03:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.6,0,79.9,6.5,169,2021-10-14T03:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.8,0,78.7,4.9,310,2021-10-14T03:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.7,0,95.6,2.7,174,2021-10-14T03:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.3,0,79.8,2.8,189,2021-10-14T03:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.5,0,93,1.9,190,2021-10-14T03:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.8,0,81.8,2.9,151,2021-10-14T03:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.2,0,80.7,2.6,225,2021-10-14T03:00:00
S116,S116,West Coast Highway,1.281,103.754,29,0,90,5.2,185,2021-10-14T03:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.9,0,82.9,5,52,2021-10-14T03:00:00
S100,S100,Woodlands Road,1.4172,103.74855,28.7,0,78.8,0.5,135,2021-10-14T03:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.4,0,79.3,2.8,177,2021-10-14T06:00:00
S50,S50,Clementi Road,1.3337,103.7768,28,0,84.3,4.7,170,2021-10-14T06:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.5,0,83.9,9.2,175,2021-10-14T06:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.5,0,84.2,5,305,2021-10-14T06:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.1,0,82.8,5.2,190,2021-10-14T06:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.6,0,94,2.3,190,2021-10-14T06:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.3,0,84.6,2.9,130,2021-10-14T06:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28,0,83.6,3.2,208,2021-10-14T06:00:00
