,timestamp,image,camera_id,latitude,longitude,height,width,md5,traffic_count
102,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/7b36b38f-c598-44ae-b6ce-77c8ff9e9d4f.jpg,1502,1.27135090682664,103.861828440597,240,320,9b5b6d50fe270279ee2a46387b7ad3cd,0
103,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/2c6941bf-6724-4194-9f3a-0a64e0abb66a.jpg,1503,1.27066408655104,103.856977943394,240,320,48d9f7279acc6d7d0a6fb5fc985a6b26,0
104,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/9e9d20b9-c2dc-497f-ab73-60d6e6a6e342.jpg,1504,1.29409891409364,103.876056196568,240,320,a3182e684f2665146a83f94dd1d8618a,2
105,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/f45fe59f-49bd-43d5-a653-f184a8544975.jpg,1505,1.2752977149006,103.866390381759,240,320,27ac02640ef028b5b41a993651ef0c6f,0
106,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/08e6f880-dccf-4c7d-83d1-3d78a25a9cd5.jpg,1701,1.323604823,103.8587802,1080,1920,cf45850951452655bf6f6ebe9ccfd839,16
107,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/d1e3eab4-7249-47d7-b2b2-137bd26d0dbf.jpg,1702,1.34355015,103.8601984,1080,1920,f901c9ffaea653218ccbcc6760993ccd,11
108,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/e6d942d5-aa55-4f69-a279-dc9fef63b34f.jpg,1703,1.32814722194857,103.862203282048,1080,1920,21a24811c5c72610309955e0e5f4a08d,26
109,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/40713576-72bc-4615-ac48-7cae186abc7d.jpg,1705,1.375925022,103.8587986,1080,1920,150a5aa2a9f8dc9e49a5639516de276f,12
110,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/c0a54431-099c-427d-8dc6-5dc550b33619.jpg,1706,1.38861,103.85806,1080,1920,6d5b374a3879d5a2c5bd2677c0e48641,16
111,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/5c6e5e25-e4fc-44b2-a3aa-685ed7e74ad7.jpg,1709,1.31384231654635,103.845603032574,1080,1920,3d96594403ccbc0f58205728276f77df,13
112,2021-10-01T12:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/adb85363-ace8-4ce0-85f7-4b2ded54a96d.jpg,2708,1.3865,103.7747,1080,1920,3d1aaf30de95465f0f2ece6ed857cb23,11
113,2021-10-01T12:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/9e9cc95d-cd4a-42cc-871a-36fdb9bf8cc8.jpg,3702,1.33831,103.98032,1080,1920,7b6f5962d84741a9ae1d65505039c35a,5
114,2021-10-01T12:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/0421795b-df07-4e0f-8ae7-dc272c12aab7.jpg,1001,1.29531332,103.871146,240,320,fa7a616ddb266aaae032ce8e37a4945c,0
